,Unnamed: 0,Unnamed: 0.1,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,cci,pvo,willr,kama,ao,sp,psar,atr,adx,aroon,keltner,boll,stochrsi,macd,kst,vol,trix,emad,ema,hichi
403,403.0,403.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],574.35,-42.56,-4.03,-40.15,6.82,-3.36,44.5,11.0,179.0,48.0,131.0,26.82,-0.3,0.93,-0.75,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
404,404.0,404.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],635.57,-36.44,-4.03,-33.77,5.91,-3.33,38.61,9.95,151.0,46.0,105.0,30.46,-0.29,0.93,-0.82,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
405,405.0,405.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],519.07,-48.09,-4.03,-45.91,2.64,-3.27,60.08,140.32,2567.0,854.0,1713.0,33.27,-0.02,0.33,-0.19,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
406,406.0,406.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],540.68,-45.93,-4.03,-43.66,5.75,-3.22,55.82,90.57,1502.0,430.0,1072.0,28.63,-0.04,0.48,-0.24,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
407,407.0,407.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],628.73,-37.12,-4.03,-34.49,6.71,-3.33,39.23,10.87,168.0,44.0,124.0,26.19,-0.27,1.06,-0.74,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
408,408.0,408.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],859.01,-14.1,-4.03,-10.49,3.83,-4.41,17.45,2.5,32.0,14.0,18.0,43.75,-0.45,1.47,-1.94,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
409,409.0,409.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],849.27,-15.07,-4.03,-11.51,2.72,-5.4,15.68,1.91,26.0,11.0,15.0,42.31,-0.6,1.12,-1.86,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
410,410.0,410.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],792.75,-20.72,-4.03,-17.4,0.93,-5.76,20.72,1.12,14.0,2.0,12.0,14.29,-1.63,0.54,-1.99,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
411,411.0,411.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],791.36,-20.86,-4.03,-17.54,3.4,-5.54,22.26,2.37,32.0,12.0,20.0,37.5,-0.71,0.96,-1.71,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
412,412.0,412.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],511.45,-48.85,-4.03,-46.71,2.93,-2.99,60.16,160.26,3003.0,933.0,2070.0,31.07,-0.02,0.32,-0.17,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
413,413.0,413.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],603.22,-39.68,-4.03,-37.14,5.82,-2.96,51.94,95.76,1570.0,450.0,1120.0,28.66,-0.03,0.49,-0.23,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
414,414.0,414.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],514.62,-48.54,-4.03,-46.38,6.78,-2.65,50.31,10.25,177.0,41.0,136.0,23.16,-0.36,1.05,-0.79,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
415,415.0,415.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],568.11,-43.19,-4.03,-40.8,5.75,-2.66,45.08,9.5,153.0,43.0,110.0,28.1,-0.36,0.93,-0.86,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
416,416.0,416.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],470.87,-52.91,-4.03,-50.94,2.79,-3.27,63.37,138.84,2659.0,887.0,1772.0,33.36,-0.02,0.31,-0.19,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
417,417.0,417.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],554.58,-44.54,-4.03,-42.21,5.86,-3.22,53.36,92.84,1517.0,434.0,1083.0,28.61,-0.03,0.49,-0.24,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
418,418.0,418.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],600.99,-39.9,-4.03,-37.38,6.64,-3.37,41.96,10.78,170.0,44.0,126.0,25.88,-0.29,1.09,-0.77,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
419,419.0,419.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],830.63,-16.93,-4.03,-13.45,5.69,-5.75,22.75,2.39,34.0,13.0,21.0,38.24,-0.52,1.5,-1.76,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
420,420.0,420.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],762.68,-23.73,-4.03,-20.53,0.9,-8.42,24.26,1.44,19.0,6.0,13.0,31.58,-1.38,0.54,-2.27,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
421,421.0,421.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],746.18,-25.38,-4.03,-22.25,2.37,-9.2,25.38,1.42,18.0,4.0,14.0,22.22,-1.57,1.33,-2.39,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
422,422.0,422.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],720.53,-27.94,-4.03,-24.92,3.07,-6.58,30.8,2.12,32.0,10.0,22.0,31.25,-0.99,1.09,-1.94,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
423,423.0,423.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],486.45,-51.35,-4.03,-49.31,2.96,-3.0,61.57,132.36,2513.0,844.0,1669.0,33.59,-0.02,0.32,-0.2,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
424,424.0,424.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],581.88,-41.81,-4.03,-39.37,5.82,-2.96,51.58,91.81,1483.0,437.0,1046.0,29.47,-0.03,0.49,-0.25,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
425,425.0,425.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],586.02,-41.4,-4.03,-38.94,6.63,-3.33,43.38,10.3,167.0,43.0,124.0,25.75,-0.31,1.01,-0.77,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
426,426.0,426.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],493.61,-50.64,-4.03,-48.57,2.64,-3.27,61.2,131.78,2461.0,834.0,1627.0,33.89,-0.02,0.32,-0.2,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
427,427.0,427.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],832.54,-16.74,-4.03,-13.25,4.24,-5.66,17.43,2.25,30.0,12.0,18.0,40.0,-0.58,1.22,-1.79,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
428,428.0,428.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],426.67,-57.33,-4.03,-55.54,2.79,-2.47,64.95,174.32,3199.0,976.0,2223.0,30.51,-0.02,0.28,-0.16,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
429,429.0,429.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],623.03,-37.69,-4.03,-35.08,3.67,-2.29,50.41,97.46,1572.0,476.0,1096.0,30.28,-0.02,0.45,-0.23,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
430,430.0,430.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],584.75,-41.52,-4.03,-39.07,6.86,-2.37,43.42,11.01,177.0,45.0,132.0,25.42,-0.29,1.06,-0.75,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
431,431.0,431.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],621.81,-37.82,-4.03,-35.21,6.03,-2.37,39.82,10.43,161.0,44.0,117.0,27.33,-0.28,1.04,-0.78,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
432,432.0,432.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],493.1,-50.69,-4.03,-48.62,2.83,-4.52,62.54,115.59,2093.0,733.0,1360.0,35.02,-0.03,0.34,-0.23,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
433,433.0,433.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],641.41,-35.86,-4.03,-33.17,3.2,-4.33,49.37,88.45,1385.0,438.0,947.0,31.62,-0.03,0.46,-0.25,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
434,434.0,434.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],609.08,-39.09,-4.03,-36.53,6.72,-2.98,41.15,10.45,163.0,45.0,118.0,27.61,-0.29,1.07,-0.81,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
435,435.0,435.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],681.4,-31.86,-4.03,-29.0,3.85,-10.32,38.76,8.91,141.0,55.0,86.0,39.01,-0.25,1.25,-1.21,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
436,436.0,436.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],643.66,-35.63,-4.03,-32.93,4.3,-8.93,40.39,6.79,114.0,39.0,75.0,34.21,-0.36,1.26,-1.21,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
437,437.0,437.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],512.31,-48.77,-4.03,-46.62,4.46,-9.73,48.91,3.29,60.0,12.0,48.0,20.0,-1.08,1.3,-1.67,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
438,438.0,438.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],777.9,-22.21,-4.03,-18.94,4.55,-6.31,26.39,1.75,23.0,9.0,14.0,39.13,-1.05,1.18,-2.48,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
439,439.0,439.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],518.16,-48.18,-4.03,-46.01,2.83,-2.7,62.23,110.5,2049.0,722.0,1327.0,35.24,-0.03,0.34,-0.23,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
440,440.0,440.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],634.97,-36.5,-4.03,-33.84,2.93,-2.29,48.17,86.46,1386.0,440.0,946.0,31.75,-0.03,0.45,-0.25,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
441,441.0,441.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],567.33,-43.27,-4.03,-40.88,7.07,-2.96,45.19,9.89,164.0,45.0,119.0,27.44,-0.33,0.99,-0.83,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
442,442.0,442.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],506.3,-49.37,-4.03,-47.24,2.86,-4.52,63.23,108.93,1954.0,696.0,1258.0,35.62,-0.03,0.34,-0.24,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
443,443.0,443.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],835.41,-16.46,-4.03,-12.95,3.37,-3.75,20.91,1.87,25.0,10.0,15.0,40.0,-0.69,1.42,-2.09,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
444,444.0,444.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],583.87,-41.61,-4.03,-39.16,2.86,-2.43,57.02,128.6,2215.0,749.0,1466.0,33.81,-0.02,0.34,-0.21,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
445,445.0,445.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],683.01,-31.7,-4.03,-28.83,3.06,-2.28,44.14,89.82,1410.0,453.0,957.0,32.13,-0.02,0.44,-0.24,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
446,446.0,446.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],526.22,-47.38,-4.03,-45.17,6.92,-2.38,49.16,9.86,168.0,44.0,124.0,26.19,-0.37,1.03,-0.87,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
447,447.0,447.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],576.2,-42.38,-4.03,-39.96,2.82,-4.52,58.14,116.57,1998.0,712.0,1286.0,35.64,-0.02,0.35,-0.23,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
448,448.0,448.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],765.4,-23.46,-4.03,-20.25,2.92,-6.66,23.53,1.96,27.0,9.0,18.0,33.33,-0.96,0.75,-1.82,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
449,449.0,449.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],598.14,-40.18,-4.03,-37.67,2.82,-2.69,57.55,112.11,1947.0,704.0,1243.0,36.16,-0.02,0.35,-0.23,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
450,450.0,450.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1001.93,0.2,-4.03,4.4,1.08,-0.15,0.68,1.61,20.0,5.0,15.0,25.0,0.01,0.24,-0.06,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
451,451.0,451.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1010.61,1.06,-4.03,5.3,1.04,-0.17,0.26,0.57,7.0,3.0,4.0,42.86,0.16,0.47,-0.08,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
452,452.0,452.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],948.56,-5.14,-4.03,-1.16,0.98,-2.08,5.75,0.77,10.0,3.0,7.0,30.0,-0.52,0.77,-1.07,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
453,453.0,453.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],978.51,-2.15,-4.03,1.96,0.98,-2.08,3.57,0.31,4.0,2.0,2.0,50.0,-0.53,0.73,-1.79,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
454,454.0,454.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1008.25,0.83,-4.03,5.06,1.08,-0.15,0.24,0.48,6.0,3.0,3.0,50.0,0.14,0.37,-0.09,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
455,455.0,455.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1010.55,1.06,-4.03,5.3,1.04,0.0,0.0,0.16,2.0,2.0,0.0,100.0,0.53,0.53,0.0,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
456,456.0,456.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],996.52,-0.34,-4.03,3.84,0.49,-0.75,0.83,0.32,4.0,2.0,2.0,50.0,-0.08,0.38,-0.54,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
457,457.0,457.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],949.36,-5.06,-4.03,-1.08,1.53,-4.77,5.06,0.23,3.0,1.0,2.0,33.33,-1.68,1.53,-3.28,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
458,458.0,458.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],951.49,-4.85,-4.03,-0.86,0.0,-4.85,4.85,0.07,1.0,0.0,1.0,0.0,-4.85,0.0,-4.85,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
459,459.0,459.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
460,460.0,460.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],982.03,-1.79,-4.03,2.33,0.0,-1.79,1.79,0.08,1.0,0.0,1.0,0.0,-1.79,0.0,-1.79,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
461,461.0,461.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1007.9,0.79,-4.03,5.02,1.04,-0.15,0.24,0.48,6.0,3.0,3.0,50.0,0.14,0.36,-0.09,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
462,462.0,462.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1010.55,1.06,-4.03,5.3,1.04,0.0,0.0,0.16,2.0,2.0,0.0,100.0,0.53,0.53,0.0,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
463,463.0,463.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],996.52,-0.34,-4.03,3.84,0.49,-0.75,0.83,0.32,4.0,2.0,2.0,50.0,-0.08,0.38,-0.54,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
464,464.0,464.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1007.9,0.79,-4.03,5.02,1.04,-0.15,0.24,0.48,6.0,3.0,3.0,50.0,0.14,0.36,-0.09,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
465,465.0,465.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],977.21,-2.27,-4.03,1.83,0.0,-2.27,2.27,0.08,1.0,0.0,1.0,0.0,-2.27,0.0,-2.27,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
466,466.0,466.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],998.5,-0.15,-4.03,4.04,0.0,-0.15,0.15,0.08,1.0,0.0,1.0,0.0,-0.15,0.0,-0.15,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
467,467.0,467.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
468,468.0,468.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],996.57,-0.34,-4.03,3.84,0.0,-0.34,0.34,0.08,1.0,0.0,1.0,0.0,-0.34,0.0,-0.34,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
469,469.0,469.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],998.5,-0.15,-4.03,4.04,0.0,-0.15,0.15,0.08,1.0,0.0,1.0,0.0,-0.15,0.0,-0.15,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
470,470.0,470.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
471,471.0,471.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],998.5,-0.15,-4.03,4.04,0.0,-0.15,0.15,0.08,1.0,0.0,1.0,0.0,-0.15,0.0,-0.15,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
472,472.0,472.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1004.0,0.4,-4.03,4.62,1.76,-1.85,3.14,1.44,18.0,7.0,11.0,38.89,0.03,0.86,-0.5,1000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
473,473.0,473.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1008.14,0.82,-4.03,5.05,1.76,-1.1,1.56,0.48,6.0,2.0,4.0,33.33,0.14,1.29,-0.43,1000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
474,474.0,474.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],985.99,-1.4,-4.03,2.74,1.5,-1.98,3.83,0.71,9.0,4.0,5.0,44.44,-0.15,0.95,-1.02,1000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
475,475.0,475.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1035.54,3.56,-4.03,7.9,1.7,-0.73,0.74,0.49,6.0,4.0,2.0,66.67,0.59,1.19,-0.6,1000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
476,476.0,476.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
477,477.0,477.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1035.54,3.56,-4.03,7.9,1.7,-0.73,0.74,0.49,6.0,4.0,2.0,66.67,0.59,1.19,-0.6,1000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
478,478.0,478.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1016.94,1.7,-4.03,5.96,1.7,0.0,0.0,0.08,1.0,1.0,0.0,100.0,1.7,1.7,0.0,1000,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
479,479.0,479.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],987.85,-1.21,-4.03,2.93,2.78,-1.52,13.71,57.16,766.0,285.0,481.0,37.21,0.0,0.22,-0.13,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
480,480.0,480.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],976.11,-2.39,-4.03,1.71,5.46,-1.52,19.51,43.11,596.0,190.0,406.0,31.88,0.0,0.37,-0.17,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
481,481.0,481.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],865.68,-13.43,-4.03,-9.8,7.23,-2.08,14.71,6.71,88.0,23.0,65.0,26.14,-0.15,1.09,-0.59,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
482,482.0,482.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],859.88,-14.01,-4.03,-10.4,7.24,-2.08,15.29,6.63,87.0,22.0,65.0,25.29,-0.16,1.11,-0.6,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
483,483.0,483.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],916.45,-8.35,-4.03,-4.51,2.6,-3.6,12.25,26.7,357.0,113.0,244.0,31.65,-0.02,0.22,-0.13,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
484,484.0,484.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],950.12,-4.98,-4.03,-1.0,5.53,-3.6,12.57,23.1,311.0,86.0,225.0,27.65,-0.01,0.39,-0.17,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
485,485.0,485.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],896.76,-10.32,-4.03,-6.56,5.41,-2.86,13.5,5.01,63.0,20.0,43.0,31.75,-0.16,0.95,-0.68,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
486,486.0,486.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],936.35,-6.36,-4.03,-2.43,3.06,-3.08,9.93,5.3,68.0,33.0,35.0,48.53,-0.09,0.59,-0.73,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
487,487.0,487.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],987.1,-1.29,-4.03,2.86,3.93,-3.08,8.01,4.62,58.0,20.0,38.0,34.48,-0.01,1.18,-0.64,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
488,488.0,488.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],933.98,-6.6,-4.03,-2.68,2.49,-3.08,10.98,2.25,30.0,8.0,22.0,26.67,-0.22,1.39,-0.8,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
489,489.0,489.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1004.03,0.41,-4.03,4.62,1.77,-2.89,2.9,0.4,5.0,4.0,1.0,80.0,0.1,0.84,-2.89,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
490,490.0,490.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],954.51,-4.55,-4.03,-0.54,2.79,-1.52,8.88,34.19,448.0,150.0,298.0,33.48,-0.01,0.24,-0.13,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
491,491.0,491.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],971.11,-2.89,-4.03,1.19,5.53,-1.52,10.97,29.28,390.0,116.0,274.0,29.74,-0.0,0.37,-0.16,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
492,492.0,492.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],880.73,-11.92,-4.03,-8.23,5.37,-2.86,14.83,5.59,71.0,22.0,49.0,30.99,-0.17,0.99,-0.69,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
493,493.0,493.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],923.87,-7.61,-4.03,-3.73,2.6,-3.6,11.41,25.37,337.0,101.0,236.0,29.97,-0.02,0.25,-0.13,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
494,494.0,494.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],968.89,-3.11,-4.03,0.96,1.08,-2.89,4.51,0.55,7.0,3.0,4.0,42.86,-0.44,0.59,-1.21,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
495,495.0,495.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],904.0,-9.6,-4.03,-5.8,0.88,-1.52,10.06,12.5,166.0,53.0,113.0,31.93,-0.06,0.14,-0.15,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
