,Unnamed: 0,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,cci,pvo,willr,kama,ao,sp,psar,atr,adx,aroon,keltner,boll,stochrsi,macd,kst,vol,trix,emad,ema,hichi
735,735,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1180.78,18.08,-4.73,23.94,12.15,-2.22,7.41,3.5,40.0,18.0,22.0,45.0,0.44,1.76,-0.64,1000,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
671,671,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1178.0,17.8,-4.73,23.65,7.45,-2.22,5.98,8.97,102.0,49.0,53.0,48.04,0.17,0.77,-0.39,1000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
809,809,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1152.87,15.29,-4.73,21.01,15.34,-4.1,19.5,30.25,384.0,151.0,233.0,39.32,0.05,1.07,-0.61,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
160,160,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1152.83,15.29,-4.73,21.01,18.98,-1.95,3.11,0.35,4.0,1.0,3.0,25.0,3.97,18.98,-1.04,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
683,683,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1140.14,14.02,-4.73,19.68,12.76,-2.24,8.36,8.52,100.0,47.0,53.0,47.0,0.15,0.97,-0.58,1000,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
221,221,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1129.86,12.99,-4.73,18.6,13.62,-3.51,12.23,10.61,125.0,61.0,64.0,48.8,0.11,0.89,-0.62,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
674,674,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1092.75,9.28,-4.73,14.7,7.44,-2.22,9.17,8.22,99.0,39.0,60.0,39.39,0.1,0.95,-0.45,1000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
157,157,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1090.1,9.01,-4.73,14.42,18.98,-5.91,8.38,0.4,5.0,2.0,3.0,40.0,2.09,9.52,-2.86,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
821,821,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1087.15,8.72,-4.73,14.11,38.89,-2.29,22.96,11.27,134.0,35.0,99.0,26.12,0.12,2.86,-0.85,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
672,672,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1078.0,7.8,-4.73,13.15,7.67,-2.21,2.92,1.4,17.0,7.0,10.0,41.18,0.47,2.18,-0.73,1000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
858,858,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1072.99,7.3,-4.73,12.63,3.07,-1.31,4.26,3.42,42.0,15.0,27.0,35.71,0.18,1.32,-0.46,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
224,224,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1072.09,7.21,-4.73,12.53,13.08,-3.51,15.23,9.65,121.0,53.0,68.0,43.8,0.08,1.11,-0.73,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
820,820,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1072.07,7.21,-4.73,12.53,17.74,-3.77,23.0,39.08,515.0,174.0,341.0,33.79,0.03,1.03,-0.49,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
370,370,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1071.24,7.13,-4.73,12.44,12.31,-3.44,13.86,4.68,56.0,22.0,34.0,39.29,0.15,1.63,-0.81,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
193,193,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1070.89,7.09,-4.73,12.41,7.35,-3.44,11.6,9.97,123.0,51.0,72.0,41.46,0.07,0.99,-0.59,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
368,368,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1069.55,6.96,-4.73,12.27,12.31,-3.44,13.86,4.67,56.0,22.0,34.0,39.29,0.14,1.63,-0.81,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
365,365,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1069.55,6.96,-4.73,12.27,12.31,-3.44,13.86,4.67,56.0,22.0,34.0,39.29,0.14,1.63,-0.81,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
226,226,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1066.14,6.62,-4.73,11.91,13.26,-3.51,14.96,9.34,117.0,48.0,69.0,41.03,0.07,1.22,-0.73,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
581,581,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1064.55,6.46,-4.73,11.74,12.97,-3.77,28.65,26.58,365.0,153.0,212.0,41.92,0.03,1.02,-0.69,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
824,824,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1050.15,5.02,-4.73,10.23,14.44,-2.64,28.93,30.98,417.0,152.0,265.0,36.45,0.03,1.14,-0.62,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
825,825,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1045.45,4.55,-4.73,9.74,39.59,-2.34,24.35,10.55,129.0,38.0,91.0,29.46,0.1,2.58,-0.94,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
832,832,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1039.59,3.96,-4.73,9.12,41.42,-2.3,22.88,10.04,123.0,35.0,88.0,28.46,0.1,2.6,-0.89,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
730,730,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1039.3,3.93,-4.73,9.09,30.75,-3.78,21.4,5.87,69.0,17.0,52.0,24.64,0.13,2.95,-0.8,1000,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
377,377,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1037.39,3.74,-4.73,8.89,13.08,-3.51,16.59,4.66,56.0,23.0,33.0,41.07,0.09,1.61,-0.96,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
654,654,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1036.72,3.68,-4.73,8.82,19.04,-10.3,12.9,0.39,5.0,2.0,3.0,40.0,1.17,9.55,-4.42,1000,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
189,189,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1031.73,3.18,-4.73,8.3,3.96,-3.44,10.62,10.55,128.0,59.0,69.0,46.09,0.03,0.62,-0.47,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
732,732,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1025.78,2.58,-4.73,7.67,12.15,-3.28,9.87,5.27,65.0,27.0,38.0,41.54,0.06,1.21,-0.76,1000,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
515,515,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1023.13,2.32,-4.73,7.39,3.15,-0.77,0.77,0.29,3.0,1.0,2.0,33.33,0.78,3.15,-0.4,1000,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
783,783,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1022.45,2.25,-4.73,7.32,2.25,0.0,0.0,0.13,1.0,1.0,0.0,100.0,2.25,2.25,0.0,1000,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
201,201,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1022.0,2.2,-4.73,7.28,7.68,-3.43,9.02,1.9,23.0,9.0,14.0,39.13,0.12,1.89,-1.01,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
827,827,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1020.69,2.07,-4.73,7.14,2.09,0.0,0.02,0.29,1.0,1.0,0.0,100.0,2.09,2.09,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
597,597,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1020.53,2.06,-4.73,7.12,2.3,-0.22,0.24,0.28,2.0,1.0,1.0,50.0,1.04,2.3,-0.22,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
71,71,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1020.52,2.06,-4.73,7.12,1.69,0.0,0.01,0.33,2.0,2.0,0.0,100.0,1.03,1.03,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
200,200,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1016.92,1.7,-4.73,6.74,7.73,-3.44,16.68,9.29,120.0,42.0,78.0,35.0,0.03,1.21,-0.61,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
350,350,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1016.3,1.63,-4.73,6.68,30.83,-3.6,21.48,6.15,74.0,18.0,56.0,24.32,0.09,2.8,-0.78,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
203,203,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1014.96,1.5,-4.73,6.54,7.73,-3.44,16.68,9.2,119.0,42.0,77.0,35.29,0.03,1.21,-0.62,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
774,774,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1014.88,1.49,-4.73,6.53,2.97,-1.43,1.43,0.17,2.0,1.0,1.0,50.0,0.77,2.97,-1.43,1000,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
419,419,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1012.5,1.25,-4.73,6.28,1.27,0.0,0.01,0.2,1.0,1.0,0.0,100.0,1.27,1.27,0.0,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
472,472,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1012.39,1.24,-4.73,6.27,3.55,-1.43,1.47,0.33,4.0,1.0,3.0,25.0,0.33,3.55,-0.74,1000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
733,733,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1010.89,1.09,-4.73,6.11,1.09,0.0,0.0,0.08,1.0,1.0,0.0,100.0,1.09,1.09,0.0,1000,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
656,656,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1010.04,1.01,-4.73,6.02,30.63,-3.78,20.64,7.29,88.0,26.0,62.0,29.55,0.07,1.91,-0.71,1000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
194,194,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1008.03,0.81,-4.73,5.81,7.68,-3.43,9.02,1.88,23.0,9.0,14.0,39.13,0.06,1.74,-1.02,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
372,372,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1007.11,0.71,-4.73,5.71,30.86,-3.6,22.6,6.15,74.0,19.0,55.0,25.68,0.08,2.65,-0.81,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
676,676,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1006.66,0.67,-4.73,5.67,7.95,-3.04,12.47,7.31,95.0,31.0,64.0,32.63,0.02,1.17,-0.54,1000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
566,566,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1003.85,0.39,-4.73,5.37,7.23,-3.54,30.73,33.15,474.0,194.0,280.0,40.93,0.01,0.85,-0.57,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
602,602,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1003.36,0.34,-4.73,5.32,14.38,-3.77,31.44,23.7,332.0,136.0,196.0,40.96,0.01,1.07,-0.72,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
670,670,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1002.8,0.28,-4.73,5.26,0.3,0.0,0.02,0.28,1.0,1.0,0.0,100.0,0.3,0.3,0.0,1000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
818,818,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1002.34,0.24,-4.73,5.21,0.25,0.0,0.02,0.24,1.0,1.0,0.0,100.0,0.25,0.25,0.0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
76,76,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],1000.6,0.06,-4.73,5.03,8.09,-3.48,24.08,26.21,347.0,162.0,185.0,46.69,0.01,0.85,-0.72,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
477,477,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],999.65,-0.03,-4.73,4.93,0.0,-0.03,0.03,0.08,1.0,0.0,1.0,0.0,-0.03,0.0,-0.03,1000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
511,511,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],999.65,-0.03,-4.73,4.93,0.0,-0.03,0.03,0.08,1.0,0.0,1.0,0.0,-0.03,0.0,-0.03,1000,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
475,475,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],999.65,-0.03,-4.73,4.93,0.0,-0.03,0.03,0.08,1.0,0.0,1.0,0.0,-0.03,0.0,-0.03,1000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
461,461,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],999.65,-0.03,-4.73,4.93,0.0,-0.03,0.03,0.08,1.0,0.0,1.0,0.0,-0.03,0.0,-0.03,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
513,513,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],999.65,-0.03,-4.73,4.93,0.0,-0.03,0.03,0.08,1.0,0.0,1.0,0.0,-0.03,0.0,-0.03,1000,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
464,464,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],999.65,-0.03,-4.73,4.93,0.0,-0.03,0.03,0.08,1.0,0.0,1.0,0.0,-0.03,0.0,-0.03,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
190,190,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],999.46,-0.05,-4.73,4.91,7.68,-3.43,9.02,1.87,23.0,9.0,14.0,39.13,0.02,1.65,-1.02,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
813,813,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],999.4,-0.06,-4.73,4.9,13.15,-4.14,23.88,25.16,348.0,131.0,217.0,37.64,0.01,1.17,-0.68,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
366,366,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],999.38,-0.06,-4.73,4.9,7.69,-3.43,10.14,1.56,19.0,7.0,12.0,36.84,0.03,2.1,-1.18,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
508,508,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],998.46,-0.15,-4.73,4.8,2.21,-1.51,1.55,0.32,4.0,1.0,3.0,25.0,-0.02,2.21,-0.77,1000,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
454,454,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],997.86,-0.21,-4.73,4.74,0.0,-0.21,0.21,0.08,1.0,0.0,1.0,0.0,-0.21,0.0,-0.21,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
798,798,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],997.07,-0.29,-4.73,4.66,9.22,-2.59,28.47,32.92,441.0,166.0,275.0,37.64,0.01,1.02,-0.6,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
320,320,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],993.58,-0.64,-4.73,4.29,0.0,-0.56,0.64,0.16,2.0,0.0,2.0,0.0,-0.32,0.0,-0.32,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
576,576,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],992.51,-0.75,-4.73,4.18,0.38,-0.84,1.11,0.4,4.0,1.0,3.0,25.0,-0.18,0.38,-0.37,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
177,177,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],991.75,-0.82,-4.73,4.1,0.0,-0.82,0.82,0.08,1.0,0.0,1.0,0.0,-0.82,0.0,-0.82,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
665,665,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],989.39,-1.06,-4.73,3.85,0.22,-0.65,1.26,0.36,3.0,1.0,2.0,33.33,-0.35,0.22,-0.63,1000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
669,669,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],988.61,-1.14,-4.73,3.77,7.78,-3.33,13.79,10.87,137.0,61.0,76.0,44.53,0.0,0.76,-0.61,1000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
182,182,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],988.59,-1.14,-4.73,3.77,7.76,-3.43,17.47,11.75,152.0,67.0,85.0,44.08,0.0,0.82,-0.64,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
721,721,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],987.76,-1.22,-4.73,3.68,0.0,-1.12,1.22,0.16,2.0,0.0,2.0,0.0,-0.61,0.0,-0.61,1000,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
196,196,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],987.76,-1.22,-4.73,3.68,0.0,-1.21,1.22,0.16,1.0,0.0,1.0,0.0,-1.21,0.0,-1.21,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
225,225,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],987.76,-1.22,-4.73,3.68,0.0,-1.21,1.22,0.16,1.0,0.0,1.0,0.0,-1.21,0.0,-1.21,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
204,204,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],987.76,-1.22,-4.73,3.68,0.0,-1.21,1.22,0.16,1.0,0.0,1.0,0.0,-1.21,0.0,-1.21,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
199,199,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],987.76,-1.22,-4.73,3.68,0.0,-1.21,1.22,0.16,1.0,0.0,1.0,0.0,-1.21,0.0,-1.21,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
119,119,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],987.29,-1.27,-4.73,3.63,0.0,-0.57,1.27,0.4,5.0,0.0,5.0,0.0,-0.25,0.0,-0.25,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
104,104,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],987.29,-1.27,-4.73,3.63,0.0,-0.57,1.27,0.4,5.0,0.0,5.0,0.0,-0.25,0.0,-0.25,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
728,728,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],985.76,-1.42,-4.73,3.47,0.0,-1.12,1.42,0.16,2.0,0.0,2.0,0.0,-0.71,0.0,-0.71,1000,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
737,737,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],984.9,-1.51,-4.73,3.38,0.0,-1.21,1.51,0.16,2.0,0.0,2.0,0.0,-0.75,0.0,-0.75,1000,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
342,342,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],984.75,-1.52,-4.73,3.37,0.0,-1.2,1.52,0.16,2.0,0.0,2.0,0.0,-0.76,0.0,-0.76,1000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
378,378,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],984.66,-1.53,-4.73,3.36,0.0,-1.21,1.53,0.16,2.0,0.0,2.0,0.0,-0.76,0.0,-0.76,1000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
385,385,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],984.66,-1.53,-4.73,3.36,0.0,-1.21,1.53,0.16,2.0,0.0,2.0,0.0,-0.76,0.0,-0.76,1000,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
39,39,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],983.79,-1.62,-4.73,3.26,2.24,-3.75,3.76,0.36,2.0,1.0,1.0,50.0,-0.75,2.24,-3.75,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
100,100,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],982.91,-1.7,-4.73,3.17,0.75,-0.57,1.96,1.5,19.0,4.0,15.0,21.05,-0.09,0.22,-0.17,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
364,364,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],982.18,-1.78,-4.73,3.1,0.0,-1.78,1.78,0.08,1.0,0.0,1.0,0.0,-1.78,0.0,-1.78,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
363,363,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],982.1,-1.79,-4.73,3.09,12.31,-3.56,16.53,6.64,83.0,33.0,50.0,39.76,-0.0,1.27,-0.84,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
313,313,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],982.06,-1.79,-4.73,3.08,0.0,-1.78,1.79,0.2,1.0,0.0,1.0,0.0,-1.78,0.0,-1.78,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
278,278,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],982.03,-1.79,-4.73,3.08,0.0,-1.78,1.79,0.23,1.0,0.0,1.0,0.0,-1.78,0.0,-1.78,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
115,115,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],981.8,-1.82,-4.73,3.06,0.0,-0.57,1.82,0.47,6.0,0.0,6.0,0.0,-0.3,0.0,-0.3,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
222,222,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],981.33,-1.86,-4.73,3.01,6.87,-3.43,10.37,1.86,23.0,8.0,15.0,34.78,-0.06,1.82,-1.06,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
97,97,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],981.05,-1.89,-4.73,2.98,10.53,-3.48,31.17,23.5,318.0,142.0,176.0,44.65,0.01,0.95,-0.76,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
767,767,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],980.85,-1.91,-4.73,2.96,0.58,-1.62,1.91,0.24,3.0,1.0,2.0,33.33,-0.63,0.58,-1.24,1000,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
781,781,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],980.57,-1.94,-4.73,2.93,1.82,-2.22,3.3,0.88,11.0,4.0,7.0,36.36,-0.17,0.88,-0.77,1000,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
497,497,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],980.43,-1.95,-4.73,2.91,0.0,-1.95,1.95,0.08,1.0,0.0,1.0,0.0,-1.95,0.0,-1.95,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
178,178,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],978.62,-2.13,-4.73,2.72,7.76,-3.48,18.25,13.11,170.0,78.0,92.0,45.88,-0.0,0.73,-0.63,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
129,129,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],978.6,-2.14,-4.73,2.72,0.05,-1.16,2.14,0.31,4.0,1.0,3.0,25.0,-0.53,0.05,-0.73,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
216,216,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],978.08,-2.19,-4.73,2.67,10.5,-3.55,19.32,12.84,164.0,79.0,85.0,48.17,-0.0,0.78,-0.73,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
139,139,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],977.7,-2.23,-4.73,2.63,0.0,-1.16,2.23,0.23,3.0,0.0,3.0,0.0,-0.74,0.0,-0.74,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
136,136,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],977.7,-2.23,-4.73,2.63,0.0,-1.16,2.23,0.23,3.0,0.0,3.0,0.0,-0.74,0.0,-0.74,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
450,450,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],977.55,-2.24,-4.73,2.61,0.58,-1.29,2.24,0.47,6.0,1.0,5.0,16.67,-0.37,0.58,-0.56,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
